"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"3",2016,"South Fla.","AAC",1,"10","Villar, David","Fr","INF","55","54",0.239,0.305,0.39,29,"205",49,14,1,NA,5,23,19,1,1,NA,62,3,NA,NA,NA,NA,651,823
"4",2016,"South Fla.","AAC",1,"44","Stunkel, Duke","So","OF","54","53",0.26,0.343,0.345,31,"200",52,7,2,NA,2,21,19,8,3,NA,42,6,2,NA,4,NA,651,823
"5",2016,"South Fla.","AAC",1,"18","Maglich, Luke","Sr","OF","51","51",0.271,0.385,0.404,23,"188",51,13,3,NA,2,23,31,5,2,1,51,3,3,NA,23,NA,651,823
"6",2016,"South Fla.","AAC",1,"37","Chatfield, Chris","Fr","OF","48","38",0.184,0.293,0.382,17,"136",25,6,NA,NA,7,22,16,5,NA,NA,61,3,NA,NA,1,NA,651,823
"7",2016,"South Fla.","AAC",1,"20","Genord, Joe","Fr","INF","45","40",0.27,0.325,0.428,15,"152",41,6,NA,NA,6,21,9,4,1,NA,40,7,NA,NA,NA,NA,651,823
"8",2016,"South Fla.","AAC",1,"4","Borders, Luke","Jr","OF","43","38",0.267,0.341,0.425,14,"146",39,5,NA,NA,6,25,13,4,1,NA,26,1,2,NA,2,NA,651,823
"9",2016,"South Fla.","AAC",1,"6","Merrell, Kevin","So","INF","41","39",0.32,0.418,0.401,22,"147",47,5,2,NA,1,22,22,5,3,4,22,2,1,NA,16,NA,651,823
"10",2016,"South Fla.","AAC",1,"38","Dietrich, Tyler","Fr","C","34","27",0.287,0.342,0.337,7,"101",29,5,NA,NA,NA,10,7,2,1,NA,18,5,2,NA,NA,NA,651,823
"11",2016,"South Fla.","AAC",1,"33","Montgomery, Cameron","Fr","OF","28","17",0.211,0.253,0.31,10,"71",15,1,NA,NA,2,8,3,1,NA,NA,22,NA,NA,NA,NA,NA,651,823
"12",2016,"South Fla.","AAC",1,"3","Garrison, Jonah","Fr","INF","28","18",0.197,0.3,0.197,9,"61",12,NA,NA,NA,NA,2,8,1,NA,4,18,NA,1,NA,1,NA,651,823
"13",2016,"South Fla.","AAC",1,"28","Eveld, Tommy","Jr","P","26","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"14",2016,"South Fla.","AAC",1,"14","Perez, Andrew","Fr","P","20","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"15",2016,"South Fla.","AAC",1,"49","Burns, Dylan","Fr","P","17","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"16",2016,"South Fla.","AAC",1,"45","Sanders, Phoenix","Jr","P","16","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"17",2016,"South Fla.","AAC",1,"12","Borders, Levi","Sr","C","16","16",0.241,0.357,0.448,10,"58",14,3,NA,NA,3,10,6,5,1,NA,21,1,NA,NA,NA,NA,651,823
"18",2016,"South Fla.","AAC",1,"25","Cavallaro, Joe","So","P","16","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"19",2016,"South Fla.","AAC",1,"35","Labozzetta, Brad","Jr","P","15","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"20",2016,"South Fla.","AAC",1,"13","Lawson, Brandon","Jr","P","15","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"21",2016,"South Fla.","AAC",1,"24","Clarkson, Michael","Sr","P","15","7",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"22",2016,"South Fla.","AAC",1,"29","Portales, Daniel","Jr","P","14","4",0.111,0.333,0.111,1,"18",2,NA,NA,NA,NA,1,4,2,NA,NA,5,1,NA,NA,NA,NA,651,823
"23",2016,"South Fla.","AAC",1,"34","Koenig, Michael","Fr","INF","10","4",0.071,0.235,0.214,1,"14",1,NA,1,NA,NA,1,2,1,NA,NA,7,NA,NA,NA,NA,NA,651,823
"24",2016,"South Fla.","AAC",1,"32","Bye, Garrett","Fr","P","9","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"25",2016,"South Fla.","AAC",1,"17","Savarese, Mark","Jr","P","8","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"26",2016,"South Fla.","AAC",1,"42","Valdes, Ryan","Sr","P","5","0",0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,651,823
"27",2016,"South Fla.","AAC",1,"16","Cross, Kyle","Fr","P","3","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"28",2016,"South Fla.","AAC",1,"50","Pink, Donovan","Fr","INF","3","0",0,0,0,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,651,823
"29",2016,"South Fla.","AAC",1,"9","Leal, Andres","Jr","DH","3","1",0.286,0.286,0.286,NA,"7",2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,651,823
"30",2016,"South Fla.","AAC",1,"15","Kelley, Hayden","Sr","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,823
"31",2016,"South Fla.","AAC",1,"-","Totals","-","-","-","-",0.248,0.333,0.355,236,"1,902",471,77,10,NA,36,210,194,56,13,34,525,38,17,NA,66,NA,651,823
"32",2016,"South Fla.","AAC",1,"-","Opponent Totals","-","-","-","-",0.255,0.358,0.371,300,"1,937",493,101,10,NA,35,261,261,59,17,27,517,37,23,NA,58,NA,651,823
"1",2016,"Tulane","AAC",1,"6","Kaplan, Lex","Jr","OF","62","60",0.253,0.324,0.343,32,"233",59,9,NA,NA,4,34,25,1,3,3,57,3,NA,NA,6,NA,718,823
"2",2016,"Tulane","AAC",1,"16","Hope, Hunter","Jr","INF","62","60",0.267,0.357,0.507,46,"221",59,9,1,NA,14,36,24,7,NA,1,86,3,3,NA,3,NA,718,823
"3",2016,"Tulane","AAC",1,"33","Montalbano, Jeremy","Jr","C","62","60",0.269,0.345,0.5,35,"234",63,14,2,NA,12,45,24,3,NA,1,38,7,1,NA,NA,NA,718,823
"4",2016,"Tulane","AAC",1,"4","Rogers, Jake","Jr","C","61","57",0.261,0.384,0.403,46,"211",55,9,NA,NA,7,28,35,8,1,3,41,5,1,NA,13,NA,718,823
"5",2016,"Tulane","AAC",1,"30","Witherspoon, Grant","Fr","OF","59","58",0.27,0.373,0.36,33,"211",57,6,2,NA,3,25,33,3,2,4,40,4,3,NA,5,NA,718,823
"6",2016,"Tulane","AAC",1,"17","Willsey, Jake","Jr","INF","59","53",0.265,0.377,0.535,28,"170",45,10,3,NA,10,31,22,11,4,9,59,7,NA,NA,NA,NA,718,823
"7",2016,"Tulane","AAC",1,"2","Alemais, Stephen","Jr","INF","53","51",0.311,0.368,0.401,37,"212",66,14,1,NA,1,28,20,NA,2,3,29,4,5,NA,19,NA,718,823
"8",2016,"Tulane","AAC",1,"8","Carthon, Richard","Sr","OF","51","40",0.27,0.319,0.378,21,"148",40,4,6,NA,NA,23,6,5,1,2,28,1,2,NA,5,NA,718,823
"9",2016,"Tulane","AAC",1,"23","Brown, Grant","Jr","OF","47","21",0.184,0.315,0.368,16,"76",14,5,NA,NA,3,12,14,1,1,1,35,1,NA,NA,NA,NA,718,823
"10",2016,"Tulane","AAC",1,"39","Williams, Hunter","Jr","1B","39","37",0.294,0.345,0.581,20,"136",40,10,1,NA,9,30,8,3,1,1,26,3,6,NA,NA,NA,718,823
"11",2016,"Tulane","AAC",1,"11","DeHart, Jarret","Jr","OF","37","25",0.182,0.347,0.312,17,"77",14,5,1,NA,1,7,18,2,1,NA,30,3,NA,NA,2,NA,718,823
"12",2016,"Tulane","AAC",1,"31","Duester, Patrick","Sr","P","25","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"13",2016,"Tulane","AAC",1,"15","Rowland, Matt","So","INF","24","6",0.324,0.439,0.353,5,"34",11,1,NA,NA,NA,7,7,NA,NA,NA,14,NA,NA,NA,1,NA,718,823
"14",2016,"Tulane","AAC",1,"1","Edwards, Cade","Fr","INF","23","13",0.211,0.338,0.281,12,"57",12,4,NA,NA,NA,7,10,1,NA,1,12,1,NA,NA,1,NA,718,823
"15",2016,"Tulane","AAC",1,"32","Bjorngjeld, Sam","So","P","22","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"16",2016,"Tulane","AAC",1,"9","Pierce, Shea","Sr","INF","22","6",0.148,0.273,0.148,2,"27",4,NA,NA,NA,NA,2,4,1,1,1,14,1,NA,NA,NA,NA,718,823
"17",2016,"Tulane","AAC",1,"14","France, J.P.","Jr","P","19","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"18",2016,"Tulane","AAC",1,"26","Massey, Ross","Fr","P","18","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"19",2016,"Tulane","AAC",1,"24","Simms, Trevor","Sr","P","17","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"20",2016,"Tulane","AAC",1,"35","Burns, Cameron","Sr","C","16","6",0.375,0.464,0.417,2,"24",9,1,NA,NA,NA,4,4,NA,NA,2,4,NA,NA,NA,NA,NA,718,823
"21",2016,"Tulane","AAC",1,"38","Rankin, Daniel","Jr","P","16","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"22",2016,"Tulane","AAC",1,"29","Gibbs, Emerson","Sr","P","16","16",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"23",2016,"Tulane","AAC",1,"21","Merrill, Corey","Jr","P","15","5",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"24",2016,"Tulane","AAC",1,"41","Colletti, Christian","Jr","P","15","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"25",2016,"Tulane","AAC",1,"28","Massey, Alex","Sr","P","15","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"26",2016,"Tulane","AAC",1,"5","Yandel, Tim","Sr","INF","13","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"27",2016,"Tulane","AAC",1,"20","Steel, Eric","Jr","P","12","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"28",2016,"Tulane","AAC",1,"43","Braud, Matt","Sr","INF","10","4",0.154,0.316,0.615,2,"13",2,NA,NA,NA,2,5,4,NA,2,2,4,NA,NA,NA,NA,NA,718,823
"29",2016,"Tulane","AAC",1,"18","Heinrichs, Tyler","Fr","OF","6","1",0.2,0.2,0.2,1,"5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,718,823
"30",2016,"Tulane","AAC",1,"44","Issa, Brandon","So","P","3","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"31",2016,"Tulane","AAC",1,"36","Gross, Jordan","Sr","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,823
"32",2016,"Tulane","AAC",1,"-","Totals","-","-","-","-",0.264,0.354,0.423,355,"2,089",551,101,17,NA,66,324,258,46,19,34,519,43,21,NA,55,NA,718,823
"33",2016,"Tulane","AAC",1,"-","Opponent Totals","-","-","-","-",0.242,0.321,0.326,243,"2,067",500,95,6,NA,22,215,191,56,11,33,494,53,34,NA,20,NA,718,823
"1",2016,"UCF","AAC",1,"12","Hamblin, Luke","Jr","OF","59","59",0.248,0.361,0.282,39,"206",51,2,1,NA,1,23,36,1,1,5,38,3,5,NA,14,NA,128,823
"2",2016,"UCF","AAC",1,"7","Crile, Ryan","Jr","INF","57","55",0.276,0.352,0.379,31,"214",59,10,NA,NA,4,25,19,8,3,5,44,1,6,NA,12,NA,128,823
"3",2016,"UCF","AAC",1,"3","Gellinger, Kam","Jr","INF","56","56",0.282,0.365,0.4,26,"195",55,17,NA,NA,2,21,20,6,1,9,36,4,2,NA,5,NA,128,823
"4",2016,"UCF","AAC",1,"15","Griffin, Austin","Jr","INF","55","54",0.25,0.359,0.489,31,"188",47,15,NA,NA,10,41,30,3,2,NA,68,6,1,NA,1,NA,128,823
"5",2016,"UCF","AAC",1,"34","Putnam, Eli","Jr","OF","52","49",0.287,0.34,0.41,24,"188",54,9,1,NA,4,26,12,5,4,4,38,3,2,NA,10,NA,128,823
"6",2016,"UCF","AAC",1,"16","Tolleson, Sam","Sr","1B","48","44",0.24,0.339,0.357,17,"154",37,6,NA,NA,4,23,17,6,NA,1,39,5,1,NA,NA,NA,128,823
"7",2016,"UCF","AAC",1,"2","Mika, Matthew","Fr","INF","44","44",0.261,0.312,0.329,21,"161",42,5,NA,NA,2,14,7,6,2,4,31,2,2,NA,4,NA,128,823
"8",2016,"UCF","AAC",1,"23","Heiser, Logan","So","C","43","36",0.225,0.333,0.375,17,"120",27,4,1,NA,4,15,14,6,1,2,29,3,1,NA,2,NA,128,823
"9",2016,"UCF","AAC",1,"20","Moser, Josh","So","OF","40","5",0.185,0.371,0.296,8,"27",5,1,1,NA,NA,2,5,3,NA,1,7,1,1,NA,3,NA,128,823
"10",2016,"UCF","AAC",1,"21","Bozeman, Brennan","Jr","INF","39","39",0.299,0.389,0.344,17,"157",47,5,1,NA,NA,22,18,5,NA,1,19,5,8,NA,9,NA,128,823
"11",2016,"UCF","AAC",1,"18","Vazquez, Eugene","Jr","OF","36","26",0.202,0.3,0.266,16,"94",19,3,NA,NA,1,8,13,1,2,NA,31,1,1,NA,1,NA,128,823
"12",2016,"UCF","AAC",1,"14","Diorio, Matt","Jr","C","36","36",0.279,0.373,0.397,19,"136",38,7,NA,NA,3,22,19,3,3,1,28,3,NA,NA,4,NA,128,823
"13",2016,"UCF","AAC",1,"33","Hukari, Harrison","Sr","P","33","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"14",2016,"UCF","AAC",1,"10","George, Anthony","Fr","INF","26","17",0.131,0.25,0.197,6,"61",8,1,NA,NA,1,9,6,4,1,3,18,1,NA,NA,2,NA,128,823
"15",2016,"UCF","AAC",1,"5","Morgan, Brooks","Jr","INF","25","6",0.161,0.235,0.355,4,"31",5,NA,NA,NA,2,2,1,2,NA,1,4,2,1,NA,NA,NA,128,823
"16",2016,"UCF","AAC",1,"30","Scholl, Campbell","Jr","P","24","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"17",2016,"UCF","AAC",1,"42","Thompson, Trent","Jr","P","24","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"18",2016,"UCF","AAC",1,"40","Faintich, Drew","Jr","P","23","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"19",2016,"UCF","AAC",1,"25","Williams, Chris","So","P","19","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"20",2016,"UCF","AAC",1,"44","Deramo, Andrew","So","P","18","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"21",2016,"UCF","AAC",1,"24","Pimentel, Juan","Jr","P","18","13",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"22",2016,"UCF","AAC",1,"41","Howell, Robby","Jr","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"23",2016,"UCF","AAC",1,"4","Finfrock, Cre","So","P","15","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"24",2016,"UCF","AAC",1,"43","Hepple, Eric","So","P","14","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"25",2016,"UCF","AAC",1,"32","Ward, Thaddeus","Fr","P","13","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"26",2016,"UCF","AAC",1,"11","Tucker, Bryce","Fr","P","12","5",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"27",2016,"UCF","AAC",1,"19","Phrathep, David","So","C","9","1",0.4,0.4,0.4,NA,"5",2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,128,823
"28",2016,"UCF","AAC",1,"27","Blum, Logan","Jr","OF","6","0",0,0.5,0,2,"1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,128,823
"29",2016,"UCF","AAC",1,"29","Corso, Jake","Fr","1B","5","4",0.176,0.3,0.176,1,"17",3,NA,NA,NA,NA,1,1,2,NA,NA,6,2,NA,NA,NA,NA,128,823
"30",2016,"UCF","AAC",1,"17","Crocker, Sam","Fr","P","4","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"31",2016,"UCF","AAC",1,"36","Rowley, Brad","So","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"32",2016,"UCF","AAC",1,"28","McCoy, Nick","So","P","1","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,823
"33",2016,"UCF","AAC",1,"-","Totals","-","-","-","-",0.255,0.345,0.362,279,"1,955",499,85,5,NA,38,255,219,61,20,37,438,42,31,NA,67,NA,128,823
"34",2016,"UCF","AAC",1,"-","Opponent Totals","-","-","-","-",0.26,0.354,0.342,283,"1,952",507,78,4,NA,25,255,237,60,20,40,411,59,23,NA,68,NA,128,823
"1",2016,"UConn","AAC",1,"6","Yahn, Willy","So","INF","63","63",0.319,0.355,0.453,48,"276",88,20,4,NA,3,46,9,8,3,5,19,9,3,NA,7,NA,164,823
"2",2016,"UConn","AAC",1,"22","Deroche-Duffin, Joe","Sr","OF","63","62",0.266,0.382,0.549,50,"233",62,15,NA,NA,17,55,36,10,4,NA,69,3,1,NA,1,NA,164,823
"3",2016,"UConn","AAC",1,"1","Daniello, Bryan","Sr","INF","63","63",0.289,0.353,0.415,35,"246",71,15,2,NA,4,38,19,7,3,1,54,6,9,NA,13,NA,164,823
"4",2016,"UConn","AAC",1,"4","Sundberg, Jack","Sr","OF","61","61",0.258,0.375,0.379,53,"240",62,8,3,NA,5,28,45,1,2,5,45,2,8,NA,17,NA,164,823
"5",2016,"UConn","AAC",1,"11","Melley, Bobby","Sr","1B","60","60",0.313,0.438,0.526,53,"230",72,16,NA,NA,11,55,44,7,NA,NA,31,8,1,NA,1,NA,164,823
"6",2016,"UConn","AAC",1,"2","Hill, Aaron","Jr","INF","59","59",0.21,0.303,0.258,32,"186",39,4,1,NA,1,23,19,6,NA,11,43,3,4,NA,5,NA,164,823
"7",2016,"UConn","AAC",1,"25","Gnesda, Tyler","Jr","DH","55","54",0.255,0.348,0.332,23,"196",50,6,NA,NA,3,32,27,1,NA,1,35,7,NA,NA,NA,NA,164,823
"8",2016,"UConn","AAC",1,"23","Susi, Zac","Fr","C","53","47",0.25,0.338,0.297,19,"172",43,8,NA,NA,NA,21,21,3,2,2,26,8,NA,NA,2,NA,164,823
"9",2016,"UConn","AAC",1,"27","Toppa, John","Fr","OF","49","42",0.303,0.383,0.374,32,"155",47,8,NA,NA,1,23,14,6,NA,3,31,4,1,NA,7,NA,164,823
"10",2016,"UConn","AAC",1,"20","Buckley, Connor","Sr","INF","33","17",0.247,0.374,0.301,13,"73",18,1,NA,NA,1,10,13,3,2,2,22,1,NA,NA,1,NA,164,823
"11",2016,"UConn","AAC",1,"7","Krueger, Keith","Jr","OF","30","5",0.241,0.29,0.31,11,"29",7,2,NA,NA,NA,2,1,1,NA,2,7,NA,NA,NA,2,NA,164,823
"12",2016,"UConn","AAC",1,"10","Domnarski, Doug","Jr","P","29","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"13",2016,"UConn","AAC",1,"34","Polonia, Randy","Fr","INF","26","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"14",2016,"UConn","AAC",1,"21","Ruotolo, Patrick","Jr","P","25","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"15",2016,"UConn","AAC",1,"8","Over, Devin","Sr","P","24","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"16",2016,"UConn","AAC",1,"9","LeFevre, Alex","Jr","C","23","16",0.281,0.391,0.351,7,"57",16,4,NA,NA,NA,8,7,4,1,1,13,1,1,NA,NA,NA,164,823
"17",2016,"UConn","AAC",1,"3","Stefanski, Troy","So","OF","23","18",0.258,0.324,0.348,12,"66",17,1,1,NA,1,8,6,1,1,1,6,3,1,NA,5,NA,164,823
"18",2016,"UConn","AAC",1,"39","Dandeneau, CJ","Fr","P","22","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"19",2016,"UConn","AAC",1,"19","Poulin, P.J.","Fr","P","17","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"20",2016,"UConn","AAC",1,"18","Kay, Anthony","Jr","P","17","17",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"21",2016,"UConn","AAC",1,"31","Montgomerie, Wills","So","P","16","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"22",2016,"UConn","AAC",1,"36","Cate, Tim","Fr","P","14","13",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"23",2016,"UConn","AAC",1,"37","Nepiarsky, Sam","So","P","12","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"24",2016,"UConn","AAC",1,"43","Rossomando, Ronnie","Fr","P","12","6",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"25",2016,"UConn","AAC",1,"41","Darras, Nico","Sr","P","12","0",0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,164,823
"26",2016,"UConn","AAC",1,"45","Rajkowski, Dan","Fr","P","11","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"27",2016,"UConn","AAC",1,"12","Rivera, Joe","So","P","10","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"28",2016,"UConn","AAC",1,"32","Riley, Jack","Fr","P","10","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"29",2016,"UConn","AAC",1,"24","Zapata, Andrew","Jr","P","7","7",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"30",2016,"UConn","AAC",1,"30","Russell, John","So","P","5","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"31",2016,"UConn","AAC",1,"42","Holmes, Trevor","So","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,823
"32",2016,"UConn","AAC",1,"-","Totals","-","-","-","-",0.274,0.365,0.4,388,"2,160",592,108,11,NA,47,349,261,58,18,34,401,56,29,NA,61,NA,164,823
"33",2016,"UConn","AAC",1,"-","Opponent Totals","-","-","-","-",0.241,0.324,0.346,256,"2,074",500,94,11,NA,34,227,216,48,20,35,558,48,18,NA,63,NA,164,823
"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"1",2016,"Boston College","Atlantic Coast",1,"11","Palomaki, Jake","So","2B","57","57",0.258,0.4,0.3,46,"213",55,9,NA,NA,NA,25,42,9,1,5,37,7,7,NA,19,NA,67,821
"2",2016,"Boston College","Atlantic Coast",1,"10","Strem, Michael","Jr","P","57","57",0.301,0.377,0.384,30,"219",66,13,1,NA,1,32,24,3,1,7,47,4,7,NA,7,NA,67,821
"3",2016,"Boston College","Atlantic Coast",1,"4","Cronin, Joe","Sr","INF","57","57",0.267,0.375,0.429,33,"210",56,16,3,NA,4,36,35,2,1,3,48,2,3,NA,11,NA,67,821
"4",2016,"Boston College","Atlantic Coast",1,"8","Adams, Johnny","Jr","INF","55","55",0.286,0.345,0.384,33,"203",58,17,NA,NA,1,26,17,2,1,3,37,4,2,NA,6,NA,67,821
