"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","teamid","conference_id"
"20",2016,"Maine","America East",1,"31","Murphy, Chris","So","P","13",13,12,6.05,41.2,29,32,28,45,54,NA,"212","145",4,1,2,3,12,13,NA,NA,NA,5,3,141,31,34,NA,4,NA,13,380,845
"21",2016,"Maine","America East",1,"37","Normandeau, Jonah","So","P","13",13,7,4.5,42,44,27,21,18,36,NA,"197","168",10,1,2,NA,2,8,NA,3,1,2,1,179,44,42,1,2,NA,16,380,845
"22",2016,"Maine","America East",1,"55","Marks, Jake","Sr","P","12",12,NA,2.6,17.1,15,5,5,9,9,NA,"75","65",2,1,NA,NA,2,1,NA,2,NA,NA,NA,40,16,22,NA,NA,NA,4,380,845
"23",2016,"Maine","America East",1,"9","Bussey, Shane","Sr","INF","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,845
"24",2016,"Maine","America East",1,"35","Gelinas, Jeff","Jr","P","10",9,2,9.15,20.2,34,22,21,8,8,NA,"107","90",5,1,NA,2,1,6,NA,NA,NA,1,2,39,30,20,NA,2,NA,3,380,845
"25",2016,"Maine","America East",1,"11","Quintal, Zach","Fr","INF","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,845
"26",2016,"Maine","America East",1,"36","Courtney, Justin","So","P","8",8,7,4.3,44,48,28,21,12,30,NA,"197","178",14,1,2,3,1,7,1,NA,NA,NA,NA,285,49,46,2,3,NA,10,380,845
"27",2016,"Maine","America East",1,"20","Danza, Victor","Fr","P","3",3,NA,11.57,2.1,3,4,3,3,1,NA,"14","11",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,380,845
"28",2016,"Maine","America East",1,"41","Coppens, Matt","Jr","P","1",1,NA,54,0.2,2,4,4,1,1,NA,"6","3",1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,380,845
"29",2016,"Maine","America East",1,"-","Totals","-","-","-",NA,NA,4.69,456.2,452,282,238,201,429,3,"2,075","1,754",86,8,8,22,39,61,8,NA,NA,32,26,NA,444,441,NA,NA,NA,132,380,845
"30",2016,"Maine","America East",1,"-","Opponent Totals","-","-","-",NA,NA,3.55,464,441,218,183,163,389,4,"1,994","1,734",88,10,2,30,37,44,1,NA,NA,32,21,NA,439,472,NA,NA,NA,105,380,845
"1",2016,"Stony Brook","America East",1,"14","Gazzola, Andruw","So","INF","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"2",2016,"Stony Brook","America East",1,"7","Handley, Toby","Jr","OF","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"3",2016,"Stony Brook","America East",1,"24","Honeyman, Bobby","So","INF","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"4",2016,"Stony Brook","America East",1,"3","Parenty, Jack","Sr","OF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"5",2016,"Stony Brook","America East",1,"8","Caputo, Johnny","Sr","INF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"6",2016,"Stony Brook","America East",1,"6","Baker, Casey","Jr","OF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"7",2016,"Stony Brook","America East",1,"32","Resk, Dylan","Fr","INF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"8",2016,"Stony Brook","America East",1,"5","Real, David","Jr","C","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"9",2016,"Stony Brook","America East",1,"2","Giles, Jeremy","Jr","INF","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"10",2016,"Stony Brook","America East",1,"49","Baran, Joe","Fr","P","26",13,NA,3.74,21.2,26,10,9,4,14,NA,"97","87",8,2,NA,1,3,3,NA,16,9,2,1,203,20,27,1,1,NA,2,683,845
"11",2016,"Stony Brook","America East",1,"29","Buckhout, Sean","Fr","C","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"12",2016,"Stony Brook","America East",1,"9","Rodliff, Teddy","So","P","23",23,NA,3.2,39.1,38,19,14,3,26,NA,"156","144",6,1,NA,2,2,4,1,25,3,3,2,348,50,29,1,6,7,9,683,845
"13",2016,"Stony Brook","America East",1,"26","Pinto, Aaron","So","P","19",19,NA,2.54,28.1,26,9,8,7,32,NA,"117","106",5,2,NA,NA,2,1,NA,16,8,2,1,300,36,13,3,NA,NA,7,683,845
"14",2016,"Stony Brook","America East",1,"18","Janofsky, Brandon","Fr","INF","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"15",2016,"Stony Brook","America East",1,"17","Nachmanoff, Malcolm","So","INF","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"16",2016,"Stony Brook","America East",1,"20","Lee, Chad","Sr","P","16",16,10,1.97,82.1,68,24,18,21,56,NA,"332","302",10,1,NA,5,1,1,NA,3,NA,7,1,720,105,75,6,4,1,17,683,845
"17",2016,"Stony Brook","America East",1,"28","McEvoy, Dan","Fr","INF","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"18",2016,"Stony Brook","America East",1,"16","Clarke, Bret","Fr","P","15",15,13,2.19,61.2,55,19,15,34,55,NA,"274","228",12,4,1,1,10,6,NA,4,3,6,NA,434,66,56,6,2,NA,24,683,845
"19",2016,"Stony Brook","America East",1,"15","Honahan, Tyler","Sr","P","14",14,14,5.25,70.1,70,43,41,36,62,1,"314","266",9,3,NA,3,8,6,NA,NA,NA,4,2,790,48,91,5,6,NA,9,683,845
"20",2016,"Stony Brook","America East",1,"25","Kernan, Kevin","So","P","13",13,4,3.58,27.2,24,11,11,4,16,NA,"112","103",8,3,1,NA,NA,3,NA,NA,NA,1,1,306,31,34,1,2,1,5,683,845
"21",2016,"Stony Brook","America East",1,"23","Doyle, Connor","Jr","P","13",13,6,6.88,35.1,40,29,27,16,31,NA,"162","141",8,1,NA,5,6,1,NA,2,2,3,1,116,33,38,3,2,NA,5,683,845
"22",2016,"Stony Brook","America East",1,"44","Knesik, Tim","Sr","P","13",13,NA,3.32,21.2,20,9,8,10,16,NA,"95","80",2,NA,NA,2,1,2,NA,11,5,2,1,229,24,22,1,NA,NA,7,683,845
"23",2016,"Stony Brook","America East",1,"1","Creighton, Cole","So","P","11",11,1,7.65,20,32,20,17,12,22,NA,"103","86",1,NA,NA,NA,5,NA,1,13,7,2,3,161,15,21,NA,1,NA,8,683,845
"24",2016,"Stony Brook","America East",1,"19","Bene, Drew","So","C","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,845
"25",2016,"Stony Brook","America East",1,"11","Kranz, Tim","Fr","P","10",10,NA,17.61,7.2,12,15,15,12,7,NA,"45","30",3,NA,NA,NA,1,NA,NA,4,2,2,1,92,8,6,NA,1,NA,2,683,845
"26",2016,"Stony Brook","America East",1,"34","DiEva, Nicholas","So","P","8",8,1,7.62,13,14,12,11,15,14,NA,"68","51",1,NA,NA,1,1,2,NA,3,1,NA,NA,102,12,10,NA,NA,NA,3,683,845
"27",2016,"Stony Brook","America East",1,"12","Stone, Cameron","Jr","P","5",5,5,9,20,25,23,20,12,11,NA,"96","80",6,1,NA,4,1,3,NA,NA,NA,NA,1,169,22,22,NA,2,NA,4,683,845
"28",2016,"Stony Brook","America East",1,"35","Glickstein, Aaron","Fr","P","1",1,NA,81,0.1,5,3,3,0,NA,NA,"7","6",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,683,845
"29",2016,"Stony Brook","America East",1,"41","Guercio, Joseph","Jr","P","1",1,NA,9,1,1,1,1,1,1,NA,"5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,683,845
"30",2016,"Stony Brook","America East",1,"-","Totals","-","-","-",NA,NA,4.36,450.1,456,247,218,187,363,7,"1,983","1,713",80,18,2,25,41,33,2,NA,NA,34,16,NA,470,447,NA,NA,NA,102,683,845
"31",2016,"Stony Brook","America East",1,"-","Opponent Totals","-","-","-",NA,NA,4.28,454.2,463,268,216,227,309,6,"2,052","1,741",83,14,7,14,71,20,1,NA,NA,39,25,NA,528,462,NA,NA,NA,119,683,845
"1",2016,"UMass Lowell","America East",1,"14","Strom, Ian","Jr","OF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"2",2016,"UMass Lowell","America East",1,"1","Marchena, Oscar","Fr","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"3",2016,"UMass Lowell","America East",1,"0","Passatempo, Steve","Fr","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"4",2016,"UMass Lowell","America East",1,"7","Sharpe, Chris","Fr","INF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"5",2016,"UMass Lowell","America East",1,"6","Consolmagno, Joe","Sr","OF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"6",2016,"UMass Lowell","America East",1,"13","Prada, Ben","So","INF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"7",2016,"UMass Lowell","America East",1,"24","Olive, Russ","Fr","P","39",2,NA,0,3.1,4,NA,NA,1,1,NA,"15","14",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38,2,7,NA,NA,NA,NA,368,845
"8",2016,"UMass Lowell","America East",1,"42","Noe, Tyler","So","INF","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"9",2016,"UMass Lowell","America East",1,"44","Tower, Zack","Jr","1B","30",1,NA,0,0.1,0,NA,NA,3,NA,NA,"4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,1,NA,NA,NA,NA,368,845
"10",2016,"UMass Lowell","America East",1,"2","Tumosa, Mark","Fr","INF","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"11",2016,"UMass Lowell","America East",1,"4","Barry, Nick","So","C","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"12",2016,"UMass Lowell","America East",1,"9","Savard, Andy","Fr","C","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"13",2016,"UMass Lowell","America East",1,"12","Rand, Nick","Fr","P","23",23,NA,4.24,23.1,19,16,11,16,26,NA,"110","89",2,2,NA,NA,2,2,NA,17,5,2,1,270,18,26,2,NA,1,9,368,845
"14",2016,"UMass Lowell","America East",1,"30","Pomeroy, Kendall","Fr","P","20",20,1,4.24,40.1,50,24,19,9,25,NA,"186","165",5,2,1,1,5,9,NA,15,4,3,NA,479,51,39,4,NA,NA,10,368,845
"15",2016,"UMass Lowell","America East",1,"33","Fallon, Tim","So","P","20",20,NA,3.48,20.2,22,10,8,11,19,NA,"96","79",5,1,NA,NA,3,4,NA,8,6,1,1,171,17,22,NA,1,1,5,368,845
"16",2016,"UMass Lowell","America East",1,"40","Long, Brendan","Jr","P","19",19,NA,1.93,18.2,8,5,4,12,14,NA,"73","55",2,1,NA,NA,NA,3,NA,12,3,2,1,201,14,22,2,1,8,8,368,845
"17",2016,"UMass Lowell","America East",1,"23","Young, Michael","Fr","OF","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"18",2016,"UMass Lowell","America East",1,"36","Duffley, Collin","Fr","P","14",14,1,6.11,17.2,22,15,12,8,20,NA,"89","80",4,NA,NA,1,2,1,NA,12,1,NA,NA,177,15,19,2,1,NA,8,368,845
"19",2016,"UMass Lowell","America East",1,"17","Lanzilli, Cam","Fr","P","14",14,1,9.98,15.1,21,17,17,12,9,NA,"79","65",6,2,NA,2,1,1,NA,13,3,1,NA,208,11,25,1,2,NA,5,368,845
"20",2016,"UMass Lowell","America East",1,"26","Xirinachs, Steve","Jr","P","13",13,13,4.28,61,58,35,29,31,34,NA,"274","225",12,2,NA,2,8,11,1,NA,NA,6,1,521,71,62,1,8,NA,13,368,845
"21",2016,"UMass Lowell","America East",1,"27","Kuzia, Nick","So","P","13",13,13,5.88,64.1,74,52,42,28,40,1,"298","253",10,3,NA,6,5,10,NA,NA,NA,6,1,624,77,64,3,6,NA,8,368,845
"22",2016,"UMass Lowell","America East",1,"19","Constant, Ricky","Fr","P","12",12,8,5.05,41,32,25,23,34,32,NA,"193","144",10,2,NA,1,7,11,NA,2,NA,4,NA,490,42,38,1,3,NA,9,368,845
"23",2016,"UMass Lowell","America East",1,"37","Ryan, Andrew","So","P","12",12,12,4.11,70,69,41,32,30,54,NA,"304","262",14,2,3,5,3,4,NA,NA,NA,4,4,554,60,78,3,7,NA,13,368,845
"24",2016,"UMass Lowell","America East",1,"39","Cunico, Dan","So","P","12",12,NA,8.16,14.1,25,19,13,11,14,NA,"79","66",5,1,NA,3,3,2,NA,5,3,NA,NA,194,15,9,NA,NA,NA,5,368,845
"25",2016,"UMass Lowell","America East",1,"8","Erickson, Brice","Jr","C","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"26",2016,"UMass Lowell","America East",1,"20","Ortega, Chris","So","OF","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,845
"27",2016,"UMass Lowell","America East",1,"35","Veilleux, Kevin","Sr","P","7",7,3,3.72,19.1,21,15,8,7,16,NA,"88","76",2,NA,1,1,3,1,NA,8,2,1,3,282,23,14,NA,2,NA,4,368,845
"28",2016,"UMass Lowell","America East",1,"38","Kerin, Matt","Jr","P","5",5,NA,2.79,9.2,9,5,3,2,3,NA,"40","36",1,1,NA,1,2,1,NA,3,1,NA,1,90,10,14,NA,NA,NA,1,368,845
"29",2016,"UMass Lowell","America East",1,"29","Shea, Brendan","So","P","5",5,NA,2.08,4.1,3,1,1,2,7,NA,"16","14",1,NA,NA,NA,1,NA,NA,7,1,NA,NA,66,NA,4,1,NA,NA,3,368,845
"30",2016,"UMass Lowell","America East",1,"11","Frawley, Max","So","P","4",4,NA,8.31,4.1,2,4,4,5,1,NA,"24","15",NA,NA,NA,NA,2,4,NA,2,NA,NA,NA,72,3,9,NA,NA,NA,NA,368,845
"31",2016,"UMass Lowell","America East",1,"41","Hoar III, David","Fr","P","3",3,NA,15.75,4,8,7,7,2,1,NA,"21","19",NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,17,7,3,NA,NA,NA,NA,368,845
"32",2016,"UMass Lowell","America East",1,"31","Bracha, Raz","So","P","1",1,NA,NA,NA,0,NA,NA,1,NA,NA,"1","",NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA,368,845
"33",2016,"UMass Lowell","America East",1,"-","Totals","-","-","-",NA,NA,4.85,432,447,291,233,225,316,3,"1,990","1,658",80,20,5,25,48,64,1,NA,NA,30,13,NA,436,456,NA,NA,NA,101,368,845
"34",2016,"UMass Lowell","America East",1,"-","Opponent Totals","-","-","-",NA,NA,3.59,441.2,393,214,176,193,398,5,"1,947","1,664",50,9,NA,23,43,50,4,NA,NA,17,23,NA,434,436,NA,NA,NA,129,368,845
"1",2016,"UMBC","America East",1,"5","Lachance, Kevin","Sr","INF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"2",2016,"UMBC","America East",1,"7","Wright, AJ","Fr","INF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"3",2016,"UMBC","America East",1,"23","Carroll, Mitchell","Jr","INF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"4",2016,"UMBC","America East",1,"4","Switalski, Jamie","So","INF","50",7,2,5.27,13.2,20,10,8,2,3,NA,"69","62",6,2,NA,NA,NA,3,NA,NA,NA,NA,2,110,18,19,NA,NA,NA,NA,391,845
"5",2016,"UMBC","America East",1,"17","Dolshun, Hunter","Jr","INF","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"6",2016,"UMBC","America East",1,"15","Naumann, Nick","Jr","OF","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"7",2016,"UMBC","America East",1,"12","Gatto, Anthony","Sr","1B","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"8",2016,"UMBC","America East",1,"6","Casali, Andrew","Jr","OF","44",9,NA,1.86,9.2,3,2,2,7,7,NA,"41","31",1,NA,NA,NA,2,1,1,7,1,1,1,89,11,11,2,NA,3,5,391,845
"9",2016,"UMBC","America East",1,"24","Hax, Connor","Jr","INF","39",8,NA,3.75,12,11,6,5,5,6,NA,"51","44",2,2,NA,1,NA,1,NA,1,NA,NA,1,121,15,13,2,1,NA,5,391,845
"10",2016,"UMBC","America East",1,"16","Kelly, Tim","Jr","P","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"11",2016,"UMBC","America East",1,"25","Mikush, Denis","Sr","P","23",22,NA,4.03,29,25,14,13,14,34,NA,"129","110",5,2,1,1,5,2,1,7,4,2,1,149,35,14,3,1,3,10,391,845
"12",2016,"UMBC","America East",1,"28","Dierks, Jonny","Sr","P","21",21,NA,5,36,44,26,20,16,29,NA,"172","148",8,2,NA,3,3,4,3,3,3,2,2,280,37,36,6,3,2,13,391,845
"13",2016,"UMBC","America East",1,"21","Callahan, Cory","Jr","P","20",20,7,2.89,53,53,26,17,17,28,NA,"237","205",16,2,NA,1,3,6,NA,6,3,7,2,357,56,68,NA,3,1,11,391,845
"14",2016,"UMBC","America East",1,"10","Beeman, Raven","Fr","OF","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"15",2016,"UMBC","America East",1,"38","Rozylowicz, Andy","Fr","P","17",17,2,5.84,37,47,32,24,12,20,NA,"170","150",12,1,6,3,3,2,NA,4,2,4,2,312,32,53,2,1,1,3,391,845
"16",2016,"UMBC","America East",1,"14","Christian, Jacob","Fr","P","16",16,8,4.17,49.2,44,25,23,19,38,NA,"216","192",9,2,NA,2,2,3,NA,4,4,1,1,331,45,63,3,1,NA,12,391,845
"17",2016,"UMBC","America East",1,"20","Convers, Chris","So","OF","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"18",2016,"UMBC","America East",1,"18","Chanin, Matt","So","P","14",14,10,8.14,45.1,67,53,41,27,28,NA,"228","192",10,3,1,4,7,3,NA,1,1,2,4,256,41,58,1,5,NA,10,391,845
"19",2016,"UMBC","America East",1,"32","Wozniak, Conrad","Sr","P","14",14,14,3.32,76,65,31,28,24,57,1,"310","278",12,1,1,5,2,3,1,NA,NA,3,2,375,84,72,6,3,NA,25,391,845
"20",2016,"UMBC","America East",1,"33","Stephenson, Riley","Sr","P","13",13,6,5.44,44.2,60,38,27,15,36,NA,"208","182",12,1,2,4,6,4,1,2,1,4,3,307,52,37,2,4,NA,14,391,845
"21",2016,"UMBC","America East",1,"45","Phillips, Patrick","Jr","P","13",13,1,2.53,21.1,21,8,6,7,7,NA,"90","77",5,NA,NA,NA,1,1,NA,3,3,2,2,130,25,27,1,1,1,2,391,845
"22",2016,"UMBC","America East",1,"2","Loidodice, Nick","So","INF","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"23",2016,"UMBC","America East",1,"19","Bright, Zack","So","C","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,845
"24",2016,"UMBC","America East",1,"34","Kirschbaum, Michael","So","P","3",3,NA,4.91,3.2,3,2,2,3,4,NA,"19","13",NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,3,4,NA,NA,NA,1,391,845
"25",2016,"UMBC","America East",1,"22","Hower, Colton","Fr","P","1",1,1,27,0.1,1,3,1,2,NA,NA,"6","2",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,391,845
"26",2016,"UMBC","America East",1,"-","Totals","-","-","-",NA,NA,4.53,431.1,464,276,217,170,297,2,"1,946","1,686",98,18,11,24,36,37,7,NA,NA,28,24,NA,455,475,NA,NA,NA,111,391,845
"27",2016,"UMBC","America East",1,"-","Opponent Totals","-","-","-",NA,NA,5,432,482,284,240,196,258,1,"1,957","1,672",83,11,6,38,47,31,9,NA,NA,29,29,NA,469,483,NA,NA,NA,86,391,845
"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","teamid","conference_id"
"1",2016,"FGCU","ASUN",1,"24","Bottomley, Colton","Sr","OF","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"2",2016,"FGCU","ASUN",1,"28","Selesky, Tyler","Sr","INF","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"3",2016,"FGCU","ASUN",1,"15","Morey, Gage","So","OF","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"4",2016,"FGCU","ASUN",1,"31","Noll, Jake","Jr","INF","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"5",2016,"FGCU","ASUN",1,"14","Reardon, Matt","So","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"6",2016,"FGCU","ASUN",1,"8","Spivey, Zach","So","OF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"7",2016,"FGCU","ASUN",1,"1","Fehribach, Corey","Jr","INF","43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"8",2016,"FGCU","ASUN",1,"39","Roberts, Matt","Fr","C","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
"9",2016,"FGCU","ASUN",1,"30","Hayes, Jay","Fr","INF","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,28755,920
